Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,Psnow_over_canopy[mm],Prain_over_canopy[mm],Psnow_under_canopy[mm],Prain_under_canopy[mm],Prain_rain_on_snow[mm],Wind_speed[m/s],Wind_direction[deg],Relative_Humidity[-],Pressure[mbar],Tair[C],Tdew[C],Tsurface[C],Tvegetation[C],Tcanopyair[C],Surface_Energy_balance[W/m2],Soil_heat_flux[W/m2],SWin[W/m2],SWbeam[W/m2],SWdiff[W/m2],LWin[W/m2],LWin_min[W/m2],LWin_max[W/m2],SWnet[W/m2],LWnet[W/m2],H[W/m2],LE[W/m2],Canopy_fraction[-],LSAI[m2/m2],z0veg[m],d0veg[m],Estored_canopy[W/m2],SWv[W/m2],LWv[W/m2],Hv[W/m2],LEv[W/m2],Hg_unveg[W/m2],LEg_unveg[W/m2],Hg_veg[W/m2],LEg_veg[W/m2],Evap_surface[mm],Trasp_canopy[mm],Water_on_canopy[mm],Snow_on_canopy[mm],Qvegetation[-],Qsurface[-],Qair[-],Qcanopyair[-],LObukhov[m],LObukhovcanopy[m],Wind_speed_top_canopy[m/s],Decay_of_K_in_canopy[-],SWup[W/m2],LWup[W/m2],Hup[W/m2],LEup[W/m2],snow_depth[mm],snow_water_equivalent[mm],snow_density[kg/m3],snow_temperature[C],snow_melted[mm],snow_subl[mm],snow_blown_away[mm],snow_subl_while_blown[mm],glac_depth[mm],glac_water_equivalent[mm],glac_density[kg/m3],glac_temperature[C],glac_melted[mm],glac_subl[mm],lowest_thawed_soil_depth[mm],highest_thawed_soil_depth[mm],lowest_water_table_depth[mm],highest_water_table_depth[mm]
04/01/2010 18:30,734142.770833,3.270833,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,24.598376,27.078377,-9999.000000,-195.186016,-195.186016,2.578991,0.012068,2.566922,316.746333,316.746333,91.856437,2.166352,-123.734472,19.202953,54.414943,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.202953,54.449379,0.000000,0.000000,0.040125,0.000000,0.000000,0.000000,-9999.000000,0.019284,0.007236,-9999.000000,-1.488453,0.000000,-9999.000000,0.000000,0.412638,440.480805,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
04/01/2010 19:00,734142.791667,3.291667,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,23.438096,25.248801,-9999.000000,-176.183438,-176.183438,0.000000,0.000000,0.000000,316.746333,316.746333,91.856437,0.000000,-117.104895,13.484629,45.593914,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.484629,45.619926,0.000000,0.000000,0.033581,0.000000,0.000000,0.000000,-9999.000000,0.017972,0.007236,-9999.000000,-2.060991,0.000000,-9999.000000,0.000000,0.000000,433.851228,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
04/01/2010 19:30,734142.812500,3.312500,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,22.571984,24.025182,-9999.000000,-160.896971,-160.896971,0.000000,0.000000,0.000000,316.746333,316.746333,91.856437,0.000000,-112.206581,9.487951,39.202439,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.487951,39.222846,0.000000,0.000000,0.028847,0.000000,0.000000,0.000000,-9999.000000,0.017044,0.007236,-9999.000000,-2.893550,0.000000,-9999.000000,0.000000,0.000000,428.952914,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
04/01/2010 20:00,734142.833333,3.333333,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,21.879079,23.108120,-9999.000000,-148.773250,-148.773250,0.000000,0.000000,0.000000,316.746333,316.746333,91.856437,0.000000,-108.318705,6.476670,33.977874,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.476670,33.994217,0.000000,0.000000,0.024985,0.000000,0.000000,0.000000,-9999.000000,0.016333,0.007236,-9999.000000,-4.353534,0.000000,-9999.000000,0.000000,0.000000,425.065038,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
04/01/2010 20:30,734142.854167,3.354167,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,21.310718,22.374808,-9999.000000,-138.485517,-138.485517,0.000000,0.000000,0.000000,316.746333,316.746333,91.856437,0.000000,-105.150027,4.139633,29.195857,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.139633,29.208921,0.000000,0.000000,0.021456,0.000000,0.000000,0.000000,-9999.000000,0.015770,0.007236,-9999.000000,-7.927973,0.000000,-9999.000000,0.000000,0.000000,421.896360,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
04/01/2010 21:00,734142.875000,3.375000,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,20.855617,21.772160,-9999.000000,-128.583221,-128.583221,0.000000,0.000000,0.000000,316.746333,316.746333,91.856437,0.000000,-102.625984,2.310417,23.646820,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.310417,23.656639,0.000000,0.000000,0.017370,0.000000,0.000000,0.000000,-9999.000000,0.015331,0.007236,-9999.000000,-37.767784,0.000000,-9999.000000,0.000000,0.000000,419.372317,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
04/01/2010 21:30,734142.895833,3.395833,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,20.719488,21.284056,-9999.000000,-107.997102,-107.997102,0.000000,0.000000,0.000000,316.746333,316.746333,91.856437,0.000000,-101.873269,0.477419,5.646414,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.477419,5.648382,0.000000,0.000000,0.004147,0.000000,0.000000,0.000000,-9999.000000,0.015202,0.007236,-9999.000000,1.947495,0.000000,-9999.000000,0.000000,0.000000,418.619602,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
04/01/2010 22:00,734142.916667,3.416667,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,20.443663,21.079313,-9999.000000,-104.127597,-104.127597,0.000000,0.000000,0.000000,316.746333,316.746333,91.856437,0.000000,-100.351323,0.205560,3.570714,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.205560,3.571914,0.000000,0.000000,0.002622,0.000000,0.000000,0.000000,-9999.000000,0.014943,0.007236,-9999.000000,1.000067,0.000000,-9999.000000,0.000000,0.000000,417.097656,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
04/01/2010 22:30,734142.937500,3.437500,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,20.152676,20.790594,-9999.000000,-101.002722,-101.002722,0.000000,0.000000,0.000000,316.746333,316.746333,91.856437,0.000000,-98.750354,0.070773,2.181596,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.070773,2.182307,0.000000,0.000000,0.001601,0.000000,0.000000,0.000000,-9999.000000,0.014675,0.007236,-9999.000000,0.501308,0.000000,-9999.000000,0.000000,0.000000,415.496687,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
04/01/2010 23:00,734142.958333,3.458333,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,19.864631,20.489194,-9999.000000,-98.316453,-98.316453,0.000000,0.000000,0.000000,316.746333,316.746333,91.856437,0.000000,-97.170263,-0.062781,1.208971,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.062781,1.209354,0.000000,0.000000,0.000887,0.000000,0.000000,0.000000,-9999.000000,0.014413,0.007236,-9999.000000,0.217414,0.000000,-9999.000000,0.000000,0.000000,413.916596,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
04/01/2010 23:30,734142.979167,3.479167,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,19.584455,20.192198,-9999.000000,-95.987770,-95.987770,0.000000,0.000000,0.000000,316.746333,316.746333,91.856437,0.000000,-95.637799,-0.192812,0.542783,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.192812,0.542951,0.000000,0.000000,0.000398,0.000000,0.000000,0.000000,-9999.000000,0.014162,0.007236,-9999.000000,0.075075,0.000000,-9999.000000,0.000000,0.000000,412.384132,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
05/01/2010 00:00,734143.000000,3.500000,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,19.312213,19.904263,-9999.000000,-94.019257,-94.019257,0.000000,0.000000,0.000000,316.746333,316.746333,91.856437,0.000000,-94.152939,-0.319279,0.185597,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.319279,0.185653,0.000000,0.000000,0.000136,0.000000,0.000000,0.000000,-9999.000000,0.013923,0.007236,-9999.000000,0.024482,0.000000,-9999.000000,0.000000,0.000000,410.899272,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
05/01/2010 00:30,734143.020833,3.520833,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,19.048045,19.625461,-9999.000000,-92.329650,-92.329650,0.000000,0.000000,0.000000,316.746333,316.746333,91.856437,0.000000,-92.716074,-0.442107,0.055683,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.442107,0.055700,0.000000,0.000000,0.000041,0.000000,0.000000,0.000000,-9999.000000,0.013693,0.007236,-9999.000000,0.008869,0.000000,-9999.000000,0.000000,0.000000,409.462407,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
05/01/2010 01:00,734143.041667,3.541667,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,18.793241,19.355664,-9999.000000,-90.790021,-90.790021,0.000000,0.000000,0.000000,316.746333,316.746333,91.856437,0.000000,-91.333832,-0.560685,0.016874,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.560685,0.016879,0.000000,0.000000,0.000012,0.000000,0.000000,0.000000,-9999.000000,0.013475,0.007236,-9999.000000,0.003725,0.000000,-9999.000000,0.000000,0.000000,408.080165,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
05/01/2010 01:30,734143.062500,3.562500,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,18.548550,19.095730,-9999.000000,-89.340753,-89.340753,0.000000,0.000000,0.000000,316.746333,316.746333,91.856437,0.000000,-90.009853,-0.674654,0.005553,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.674654,0.005554,0.000000,0.000000,0.000004,0.000000,0.000000,0.000000,-9999.000000,0.013269,0.007236,-9999.000000,0.001806,0.000000,-9999.000000,0.000000,0.000000,406.756186,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
05/01/2010 02:00,734143.083333,3.583333,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,18.314056,18.846211,-9999.000000,-87.962246,-87.962246,0.000000,0.000000,0.000000,316.746333,316.746333,91.856437,0.000000,-88.744171,-0.783962,0.002037,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.783962,0.002038,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,-9999.000000,0.013074,0.007236,-9999.000000,0.000983,0.000000,-9999.000000,0.000000,0.000000,405.490504,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
05/01/2010 02:30,734143.104167,3.604167,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,18.089478,18.607124,-9999.000000,-86.646969,-86.646969,0.000000,0.000000,0.000000,316.746333,316.746333,91.856437,0.000000,-87.534865,-0.888729,0.000833,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.888729,0.000833,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,-9999.000000,0.012889,0.007236,-9999.000000,0.000584,0.000000,-9999.000000,0.000000,0.000000,404.281198,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
05/01/2010 03:00,734143.125000,3.625000,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,17.874367,18.378163,-9999.000000,-85.390388,-85.390388,0.000000,0.000000,0.000000,316.746333,316.746333,91.856437,0.000000,-86.379165,-0.989155,0.000378,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.989155,0.000378,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.012715,0.007236,-9999.000000,0.000370,0.000000,-9999.000000,0.000000,0.000000,403.125498,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
05/01/2010 03:30,734143.145833,3.645833,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,17.668215,18.158866,-9999.000000,-84.188718,-84.188718,0.000000,0.000000,0.000000,316.746333,316.746333,91.856437,0.000000,-85.273998,-1.085467,0.000187,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.085467,0.000187,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.012550,0.007236,-9999.000000,0.000247,0.000000,-9999.000000,0.000000,0.000000,402.020331,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
05/01/2010 04:00,734143.166667,3.666667,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,17.470500,17.948711,-9999.000000,-83.038464,-83.038464,0.000000,0.000000,0.000000,316.746333,316.746333,91.856437,0.000000,-84.216265,-1.177901,0.000100,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.177901,0.000100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.012393,0.007236,-9999.000000,0.000172,0.000000,-9999.000000,0.000000,0.000000,400.962598,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
05/01/2010 04:30,734143.187500,3.687500,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,17.280711,17.747163,-9999.000000,-81.936333,-81.936333,0.000000,0.000000,0.000000,316.746333,316.746333,91.856437,0.000000,-83.202964,-1.266688,0.000057,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.266688,0.000057,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.012244,0.007236,-9999.000000,0.000124,0.000000,-9999.000000,0.000000,0.000000,399.949297,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
05/01/2010 05:00,734143.208333,3.708333,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,17.098362,17.553702,-9999.000000,-80.879237,-80.879237,0.000000,0.000000,0.000000,316.746333,316.746333,91.856437,0.000000,-82.231253,-1.352049,0.000034,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.352049,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.012103,0.007236,-9999.000000,0.000092,0.000000,-9999.000000,0.000000,0.000000,398.977586,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
05/01/2010 05:30,734143.229167,3.729167,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,16.922994,17.367831,-9999.000000,-79.864301,-79.864301,0.000000,0.000000,0.000000,316.746333,316.746333,91.856437,0.000000,-81.298472,-1.434192,0.000021,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.434192,0.000021,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.011968,0.007236,-9999.000000,0.000071,0.000000,-9999.000000,0.000000,0.000000,398.044805,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
05/01/2010 06:00,734143.250000,3.750000,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,16.754181,17.189082,-9999.000000,-78.888853,-78.888853,0.000000,0.000000,0.000000,316.746333,316.746333,91.856437,0.000000,-80.402150,-1.513310,0.000014,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.513310,0.000014,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.011839,0.007236,-9999.000000,0.000055,0.000000,-9999.000000,0.000000,0.000000,397.148483,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
05/01/2010 06:30,734143.270833,3.770833,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,16.929503,17.017018,-9999.000000,-61.160430,-61.160430,22.311308,0.732631,21.578676,316.746333,316.746333,91.856437,18.741498,-81.333060,-1.431142,0.000010,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.431142,0.000010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.011973,0.007236,-9999.000000,0.000044,0.000000,-9999.000000,0.000000,3.569809,398.079393,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
05/01/2010 07:00,734143.291667,3.791667,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,18.300147,17.133274,-9999.000000,7.520428,7.520428,113.570462,36.125667,77.444795,316.746333,316.746333,91.856437,95.399188,-88.669193,-0.790448,0.000015,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.790448,0.000015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.013062,0.007236,-9999.000000,0.000051,0.000000,-9999.000000,0.000000,18.171274,405.415526,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
05/01/2010 07:30,734143.312500,3.812500,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,20.680526,18.275091,-9999.000000,95.321595,95.321595,234.875227,128.832703,106.042524,316.746333,316.746333,91.856437,197.295191,-101.658025,0.315177,0.000394,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.315177,0.000394,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.015165,0.007236,-9999.000000,0.000305,0.000000,-9999.000000,0.000000,37.580036,418.404358,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
05/01/2010 08:00,734143.333333,3.833333,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,23.656923,20.362939,-9999.000000,179.502074,179.502074,358.223383,236.935307,121.288076,316.746333,316.746333,91.856437,300.907642,-118.349282,1.685180,1.371105,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.685180,1.370309,0.000000,0.000000,0.001009,0.000000,0.000000,0.000000,-9999.000000,0.018213,0.007236,-9999.000000,0.141967,0.000000,-9999.000000,0.000000,57.315741,435.095615,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
05/01/2010 08:30,734143.354167,3.854167,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,25.872761,23.058865,-9999.000000,200.367539,200.367539,477.845781,345.659695,132.186086,316.746333,316.746333,91.856437,401.390456,-131.105879,20.013049,49.903990,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.013049,49.871573,0.000000,0.000000,0.036797,0.000000,0.000000,0.000000,-9999.000000,0.020823,0.007236,-9999.000000,-4.482150,0.000000,-9999.000000,0.000000,76.455325,447.852212,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
05/01/2010 09:00,734143.375000,3.875000,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,28.420742,25.205079,-9999.000000,245.902965,245.902965,590.021992,448.421071,141.600921,316.746333,316.746333,91.856437,495.618473,-146.129346,32.690882,70.895281,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.690882,70.838626,0.000000,0.000000,0.052398,0.000000,0.000000,0.000000,-9999.000000,0.024229,0.007236,-9999.000000,-2.081386,0.000000,-9999.000000,0.000000,94.403519,462.875679,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
05/01/2010 09:30,734143.395833,3.895833,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,30.931043,27.601267,-9999.000000,280.537280,280.537280,691.824363,541.460317,150.364046,316.746333,316.746333,91.856437,581.132465,-161.307768,45.837496,93.449920,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.837496,93.364517,0.000000,0.000000,0.069229,0.000000,0.000000,0.000000,-9999.000000,0.028062,0.007236,-9999.000000,-1.386313,0.000000,-9999.000000,0.000000,110.691898,478.054101,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
